skydds:rum|[air-raid] shelter 
skydds:tillsyn|probation,&amp;quot;Persons on probation are put on parole for three years. If they commit an offence during this period, they receive a further sentence.&amp;quot; 
skydds:ängel|guardian (ministering) angel 
sky:fall|cloudburst 
skyffel|shovel,dustpan 
skyffla|shovel 
skygg|timid,shy 
skygga|shield,start 
skygg:lapp|blinker,he goes around in blinkers refusing to see that problems exist 
skyldig|in debt,owing 
skyldig|guilty,commit a crime 
skyldig|bound, obliged; responsible, liable 
skyldighet|obligation,duty 
skyldra|present arms 
skyla|cover; hide, veil 
skylla|blame,you&amp;#39;ve only yourself to blame! 
skylt|plate,sign(board) 
skylta|expose,display 
skylt:docka|[tailor&amp;#39;s] dummy,mannequin 
skylt:fönster|shop-window,display window 
skymf|indignity,affront 
skymfa|affront,insult 
skymma|get dark 
skymma|block [out],be in the way of 
skymning|dusk,twilight 
skymt|glimmer,suspicion 
skymta|catch a glimpse of,be seen (glimpsed) 
skymundan|out of the way,in the background 
skynda|hasten, hurry 
skynda på|hurry,hasten speed up 
skynke|cloth,veil 
sky|shrink from,avoid 
sky:skrapa|skyscraper 
skytt|marksman,shot 
skytte|shooting 
skytte:grav|trench 
skytte:kung|top (leading) (goal-)scorer (goal-getter) 
skyttel|shuttle 
skyttel|shuttle 
skyttel:trafik|shuttle service 
skåda|see,behold 
skådebröd|shewbread,showbread 
skåde:plats|scene [of action] 
skåde:spel|drama,play 
skåde:spelare|actor,actress 
skådis|actor 
skål|cheers!, down the hatch!, here&amp;#39;s to you!, skoal! 
skål|bowl, basin 
skåla|drink to [sby&amp;#39;s health],toast 
skålla|burn,scald 
Skåne|Skåne, Scania 
skåning|Scanian,sby from or inhabitant of Skåne 
skånsk|Scanian, of (from) Skåne 
skåp|closet,cupboard 
skåp:bil|[delivery] van 
skåra|notch,cut 
skägg|beard,unshaved 
skägg:stubb|stubble 
skäl|reason; cause, ground(s), motive; argument 
skälig|reasonable, fair; legitimate 
skäligen|reasonably,suspected on reasonable grounds 
skäll|bark, barking; telling-off, scolding 
skälla|bark,cry 
skälls:ord|insult,abuse 
skälm|rascal,rogue 
skälva|tremble,shake 
skämd|putrid,bad 
skämma bort|spoil,pamper 
skämma ut|put to shame,disgrace 
skämmas|be (feel) ashamed,shame on you! (&amp;quot;what terrible behaviour!&amp;quot;) 
skämt|joke, jest; fun 
skämta|joke, jest 
skända|desecrate,violate 
skänk|sideboard 
skänk|gift,present 
skänka|give,grant 
skär|light red,pink 
skär|[rocky] islet, skerry, rock 
skära|jar,cleave 
skära sig|cut oneself,he cut his finger 
skära sig|clash,fall out 
skära|crescent,sickle 
skärande|cutting; piercing, shrill, grating, jarring 
skär:bräda|cutting board,chopping board 
skär:gård|archipelago 
skärm|shade,shield 
skärmar av|screen [off],shield 
skärmytsling|squabble,skirmish 
skärning|intersection,cutting 
skärp|belt 
skärpa|sharpness,the knife had lost its edge 
skärpa|clarity,lucidity 
skärpa|sharpen,the analysis needs sharpening up a bit 
skärpa|make more stringent,intensify 
skärpa sig|wake up,pull oneself together 
skärpning|improvement 
skärpt|bright,smart 
skärrad|excited,jumpy 
skärs:eld|purgatory,ordeal 
skärskåda|examine,scrutinize 
skärtorsdag|Maundy Thursday,&amp;quot;Previously a Swedish movable feast.&amp;quot; 
skärva|sherd,shard 
sköka|prostitute; harlot 
sköld|buckler,shield 
sköld:padda|tortoise,turtle 
skölja|rinse [out],wash 
skön|pretty,beautiful 
skön|comfortable,pleasant 
skönhet|beauty,a celebrated beauty 
skönja|descry,make out 
skön:litteratur|fiction,belles-lettres 
skönmåla|describe (depict) in flattering (idealized) terms,highly coloured description 
sköns:taxering|discretionary (arbitrary) assessment,&amp;quot;A discretionary assessment is made if the party liable to taxation has not submitted a tax return or if his or her tax return is found to contain serious flaws. In this case, the amount of tax payable is set at an arbitrary level as considered appropriate by the tax authority.&amp;quot; 
skör|frail,brittle 
skörd|harvest,crop 
skörda|gather,reap 
skörde:tröska|combine harvester 
skört|tail, skirt 
sköt|shot, fired 
skötare|(machine-)minder,keeper 
sköte|pudenda,womb 
sköta|look after,nurse 
sköterska|nurse 
skötsam|orderly,conscientious 
skötsel|operation,care 
skövla|lay waste to,ravage 
slabbig|messy,sloppy 
sladd|[flexible] cord, flex 
sladd|skid,the car got into a skid on the icy road 
sladda|skid,the car skidded round the corner 
sladd:barn|afterthought,a child born several years after the other child(ren) in a family 
sladder|gossip,chatter 
sladdra|gossip,chatter 
slaf|kip,top bunk 
slafsig|sloppy, untidy 
slag|category,type 
slag|slap,stroke 
slag|battle,the Battle of Britain 
slag|lapel,cuff 
slag|apoplexy, [apoplectic] stroke 
slag|moment,while 
slag:bord|gate-leg(ged) (drop-leaf) table 
slag:fält|battlefield,battleground 
slag:färdig|quick-witted 
slagit|struck,beaten 
slagits|fought 
slag:kraft|effectiveness,striking power 
slag:nummer|hit,big number (event) 
slag:ord|catchword, catchphrase, slogan; cliché 
slagpåse|punchbag; whipping boy 
slag:sida|list; lopsidedness, preponderance 
slags:kämpe|combatant,fighter 
slags:mål|row,punch-up 
slag:verk|percussion [instruments] 
slak|feeble,loose 
slakt|slaughter, butchering 
slakta|kill,strip [down] 
slaktare|butcher 
slakteri|abattoir,slaughterhouse 
slalom|slalom,do slalom skiing 
slam|mud; silt; slime, ooze 
slammer|rattle,clatter 
slampa|hussy,slut 
slamra|clatter,rattle 
slamsa|scrap,scrap of meat 
slang|tube,hose 
slang|slang,Stockholm slang 
slang:båge|catapult,(slingshot [US]) 
slank|slipped, slank 
slank|slim,slender 
slant|slipped, slid 
slant|coin 
slapp|was excused from, escaped 
slapp|flabby,slack 
slappa|relax,take it easy 
slappna|loosen,slacken 
slarv|disorder,carelessness 
slarva|be careless (negligent),neglect 
slarver|good-for-nothing,careless (slapdash) person 
slarvig|slovenly,careless 
slarv:sylta|mincemeat,make mincemeat of sby (&amp;quot;beat the daylights out of sby&amp;quot;) 
slask|sink,refuse 
slask|slush,sleet 
slaska|thaw 
slaska|make wet,spill 
slaskig|wet,slushy 
slav|slave,slave trade, traffic 
slav|Slav,Slavic 
slava|slave,drudge 
slaveri|slavery,be a slave to the whims of fashion 
slejf|strap 
slem|slime,phlegm 
slem:hinna|mucous membrane 
slemmig|slimy,viscous 
slentrian|routine,groove 
slet|wore out,tore 
slev|ladle,soup ladle 
slicka|lick,lick one&amp;#39;s lips 
slida|sheath,sheath knife 
slida|vagina 
slinga|coil,trail 
slingra|evade,twine 
slinka|hussy, wench, tart 
slinka|slip,slink 
slint|come to nothing (&amp;quot; go amiss&amp;quot;) 
slinta|slide,slip 
slipad|ground,shrewd 
slipa|sharpen,grind 
slipa|cut,polish 
slipover|slipover 
slippa|be let off,avoid 
slipprig|slippery,indecent 
slips|tie,tie knot 
slips:tvång|obligation to wear a tie 
slira|skid,the car skidded on the wet road 
sliskig|sickly-sweet,sugary 
slit|drudgery,toil 
slitage|wear [and tear],exposed to wear 
sliten|hackneyed,stereotyped 
slita|wear,wear out 
slita|tear,pull 
slita|work [hard],toil 
slit-och-släng|disposable (throw away) article,throw away thinking 
slits|slit,vent 
slitsam|hard,laborious 
slit:stark|durable,hard-wearing 
slockna|go out; die down,a dull gaze 
slockna|drop off,the boy fell asleep as soon as he got into bed 
slog|hit,struck 
slogan|catchphrase,slogan 
slogs|fought 
sloka|droop,flag 
slok:örad|lop-eared; crestfallen 
slopa|discard,abolish reject 
slott|manor house,castle 
slovak|Slovak 
slovakisk|Slovakian, Slovak 
sloven|Slovene 
slovensk|Slovenian 
slow motion|slow motion 
sluddra|slur,the inebriated woman gave her address in a drunken slur 
sluddrig|slurred 
slug|crafty,shrewd 
sluka|gobble,devour 
slum|slum,slum area 
slummer|slumber,nap 
slump|hazard,chance 
slumra|doze,slumber 
slunga|fling,throw 
sluppit|have been let off,have been excused from 
slurk|spot,drop 
slusk|shabby(-looking) person,ruffian 
sluss|floodgate,sluice 
slussa|pass through a lock,the money was shunted about from one authority to the other 
slut|over,finished 
slut|termination,end 
sluta|cease,stop 
sluta|conclude,close 
sluten|private,introvert 
sluta|shut,close 
sluta|make,conclude 
sluta sig|attach oneself to, join, side with 
sluta sig|draw a conclusion,conclude 
sluta upp|come (gather) together,rally round 
slutföra|bring (carry) to a conclusion,complete 
slut:förvaring|ultimate waste disposal,terminal storage 
slut:giltig|final,definitive 
slut:kläm|closing remark,final point (comment) 
slut:körd|exhausted,worn out 
slut:ledning|inference,deduction 
slutlig|ultimate,final 
slutlig skatt|final tax,&amp;quot;The tax assessment note sent out in December each year shows the amount of tax payable on the previous year&amp;#39;s income.&amp;quot; 
slutligen|ultimately,in the end 
slut:sats|inference,conclusion 
slut:skattsedel|final notice of assessment,final demand note 
slut:spel|finals,final tournament 
slut:tampen|final stage,end 
slutta|slope,slant 
sluttning|slope,hill(side) 
slut:vinjett|tailpiece 
slyna|minx,bitch 
slyngel|young rascal,imp 
slående|eloquent,convincing 
slån|sloe,blackthorn 
slå|hit,beat 
slå|strike,cross one&amp;#39;s mind 
slå|cut,reap 
slå|defeat,beat 
slå|pour,pour a cup of coffee 
slå fast|establish,settle 
slå igen|close,shut 
slå igenom|become known (accepted),be a success (hit) 
slå in|wrap [up] in 
slå in|come true,the prophesy came true 
slå runt|overturn,somersault 
slå sig|hurt (injure) oneself,she hurt herself badly when she fell 
slå sig ner|settle [down],settle 
slå till|strike, hit, slap 
slå till|clinch (settle) a deal,when he heard the price they were asking for the house, he clinched the deal then and there 
slå upp|open,open the book at page 10 
slå upp|look up 
slåss|fight,stop fighting! 
slåtter|haymaking,mower 
släcka|extinguish,put out 
släde|sleigh,sled 
slägga|hammer,sledgehammer 
släkt|family,relatives 
släkte|species,family 
släkting|relative,kindred 
släkt:namn|family name, surname; generic name 
släktskap|relationship,affinity 
släng|swerve,jerk 
slängd|clever,good at 
slänga|throw,toss 
slänga|jerk,swerve 
slänt|hillside,slope 
släntra|saunter,stroll 
släp|trailer,trailer 
släpa|haul,drag 
släpa|toil,drudge 
släpa efter|lag [behind],she is in arrears with her rent 
släpig|slow,shuffling 
släppa|release,leave hold of 
släppa|cease,pass 
släpphänt|lax,easy-going 
slät|smooth; level, flat, even 
släta|smooth,flatten 
slät:struken|indifferent,mediocre 
slätt|smoothly,quite simply 
slätt|plain,flat country 
slö|sluggish,apathetic 
slö|blunt,dull 
slöa|idle,lounge 
slödder|rabble,mob 
slö:fock|dullard,lazy-bones 
slöja|veil,a haze of smoke 
slöjd|handicraft,textile craft 
slöjda|do handicraft (woodwork, etc.) 
slök|devoured,gobbled 
slösa|lavish,squander 
slöseri|extravagance,waste 
slöt|closed,concluded 
slötitta|watch [without concentrating],lazily watch TV 
SM|Swedish Championship(s) 
smack|not a bit (&amp;quot;not at all&amp;quot;) 
smacka|smack [one&amp;#39;s lips],click [one&amp;#39;s tongue] 
smak|taste; flavour,smell and taste 
smak|taste,the dress struck her fancy 
smaka|taste,the food tastes excellent 
smaka|try,taste 
smaka av|season,season the sauce with a little black pepper 
smaklig|appetizing,dainty 
smak:lök|taste bud 
smak:prov|sample,taste 
smak:sak|matter of taste 
smaksätta|flavour,season 
smal|narrow,a narrow street 
smal|thin; slim, slender 
smal|small,a simple matter 
small|banged, knocked 
small|small 
smalna|become (grow, get) narrower (thinner); narrow, taper 
smalt|melted 
smaragd|emerald 
smart|sly,sharp 
smart|smart,smart boots 
smartkort|smart card,payphone cards (phone cards) are a new form of smart card 
smaska|champ,slurp 
smaskens|yummy,scrumptious 
smaskig|scrumptious,yummy 
smattra|clatter,rattle 
smed|smith,blacksmith 
smedja|forge,smithy 
smeka|stroke,caress 
smek:månad|honeymoon,go on honeymoon 
smek:namn|pet name,nickname 
smekning|endearment,caress 
smet|ran away, made off 
smet|mixture,goo 
smeta|spread,smear 
smetig|smeary,sticky 
smicker|blandishment,flattery 
smickra|flatter,a flattering offer (&amp;quot;an offer to be proud of&amp;quot;) 
smide|forging,[article] of wrought iron 
smida|forge; hammer 
smidig|pliable,supple 
smil|smirk,smile 
smila|smile; grin; smirk 
smil:grop|dimple 
smink|greasepaint,make-up 
sminka|paint,make up 
smisk|smacking, spanking 
smiska|rap,smack 
smitare|shirker; hit-and-run driver,tax dodger 
smita|run away,make off 
smita åt|be a tight fit,fit tight 
smitt|forged 
smitta|contagion,infection 
smitta|infect,pass on (communicate) an infection 
smitt:bärare|carrier [of a disease] 
smittbärarpenning|quarantine allowance,&amp;quot;Kept in isolation by the authorities and suffering a loss of income as a result.&amp;quot; 
smitt:koppor|smallpox 
smitt:sam|infectious,contagious 
smocka|sock,wallop 
smock:full|full up,stuffed to the gills 
smog|smog 
smoking|dinner jacket, (tuxedo [US]) 
smolk|mote; particle (of dirt, etc.) 
smorde|lubricated,greased 
smort|lubricated,greased 
smuggel:gods|smuggled goods,contraband 
smuggla|smuggle,bootleg 
smugit|crept,sneaked 
smula|scrap,crumb 
smula|crush,crumble 
smultit|melted 
smultron|wild strawberry 
smultron:ställe|favourite spot (haunt) 
smussel|underhand practices, hanky-panky, monkey business 
smussla|smuggle [in],do sth. on the sly 
smuts|dirt, filth, grime; mud 
smutsa ner|soil,[make sth.] dirty 
smuts:gris|dirty (grubby) little thing,a dirty child 
smutsig|muddy,filthy 
smutskasta|smear, defame, malign, drag sby&amp;#39;s name through the mud 
smutt|sip 
smutta|sip,sip a drink 
smycka|decorate,embellish 
smycke|piece of jewellery (jewelry [US]),ornament 
smyg|corner,nook 
smyg-|secret,smoke on the sly 
smyga|steal,slip 
små|small,little 
småaktig|petty,fussy 
små:barn|baby,small child 
små:borgerlig|[petty] bourgeois 
små:bruk|smallholding,small-scale farmer 
små:bröd|biscuits,(cookies [US]) 
små:franska|[French] roll 
små:företagare|small businessman (entrepreneur),owner of a small business (company) 
små:hus|(semi-)detached house,residential district 
småhus:kö|housing queue,a list of persons who have announced their interest of purchasing a house via the municipal housing service 
Småland|Småland,&amp;quot;a province of Götaland&amp;quot; 
småle|smile 
smålänning|inhabitant of Småland 
småningom|gradually,by degrees 
små:paket|small parcel,&amp;quot;Small parcels, for which only a small amount of postage is charged, may not contain money, stamps or the like. They must be wrapped such that the contents can easily be checked.&amp;quot; 
små:pengar|[small] change 
småpotatis|chickenfeed,small potatoes 
